Town,sq_mtrs,Bedrooms,Bathrooms,Price
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,1.0,1.0,1.0,100000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,3.0,3.0,3.0,110000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,4.0,4.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,186.0,4.0,4.0,100000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,102000.0
 Dagoretti North,86.0,1.0,2.0,105000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,260.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,186.0,3.0,2.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,95.0,2.0,2.0,95000.0
 Dagoretti North,108.0,2.0,2.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,220.0,3.0,3.0,90000.0
 Dagoretti North,4.0,4.0,5.0,90000.0
 Dagoretti North,150.0,2.0,2.0,90000.0
 Dagoretti North,1.0,1.0,1.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,4.0,4.0,4.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,156.0,3.0,3.0,95000.0
 Dagoretti North,149.0,2.0,2.0,95000.0
 Dagoretti North,4.0,4.0,4.0,95000.0
 Dagoretti North,4.0,4.0,5.0,90000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,170.0,3.0,4.0,100000.0
 Dagoretti North,230.0,3.0,4.0,100000.0
 Dagoretti North,250.0,3.0,3.0,100000.0
 Dagoretti North,120.0,1.0,1.0,100000.0
 Dagoretti North,1.0,1.0,1.0,100000.0
 Dagoretti North,5.0,5.0,6.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,260.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,180.0,3.0,4.0,100000.0
 Dagoretti North,160.0,3.0,5.0,100000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,4047.0,3.0,3.0,95000.0
 Dagoretti North,14.0,2.0,2.0,100000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,4.0,4.0,5.0,95000.0
 Dagoretti North,170.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,300.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,4.0,4.0,2.0,96000.0
 Dagoretti North,150.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,4.0,98000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,4.0,110000.0
 Dagoretti North,2.0,2.0,2.0,180000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,94.0,2.0,3.0,90000.0
 Dagoretti North,111.0,3.0,3.0,75000.0
 Dagoretti North,120.0,2.0,2.0,75000.0
 Dagoretti North,128.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,1.0,1.0,1.0,40000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,40000.0
 Dagoretti North,3.0,3.0,5.0,90000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,115.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,1.0,1.0,1.0,55000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,70.0,1.0,1.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,4.0,4.0,3.0,75000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,4.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,1.0,1.0,1.0,90000.0
 Dagoretti North,150.0,2.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,4.0,4.0,5.0,90000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,220.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,1.0,1.0,2.0,55000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,1250.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,1250.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,110.0,2.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,40000.0
 Dagoretti North,3.0,3.0,2.0,55000.0
 Dagoretti North,4.0,4.0,4.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,232.0,3.0,2.0,90000.0
 Dagoretti North,2.0,2.0,1.0,75000.0
 Dagoretti North,250.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,1.0,1.0,1.0,40000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,1.0,1.0,1.0,55000.0
 Dagoretti North,1.0,1.0,1.0,40000.0
 Dagoretti North,85.0,2.0,3.0,80000.0
 Dagoretti North,4.0,4.0,3.0,75000.0
 Dagoretti North,2.0,2.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,55000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,40000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,250.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,5.0,75000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,4.0,4.0,5.0,95000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,70000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,70000.0
 Dagoretti North,4047.0,3.0,3.0,95000.0
 Dagoretti North,170.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,140.0,2.0,2.0,70000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,90.0,1.0,1.0,70000.0
 Dagoretti North,108.0,2.0,2.0,95000.0
 Dagoretti North,95.0,2.0,2.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,15.0,3.0,3.0,70000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,125.0,3.0,2.0,70000.0
 Dagoretti North,170.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,14.0,2.0,2.0,100000.0
 Dagoretti North,300.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,0.0,0.0,1.0,30000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,3.0,3.0,4.0,98000.0
 Dagoretti North,2.0,2.0,3.0,70000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,3.0,3.0,3.0,98000.0
 Dagoretti North,2.0,2.0,2.0,55000.0
 Dagoretti North,150.0,3.0,3.0,98000.0
 Dagoretti North,4.0,4.0,2.0,96000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,5.0,75000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,4.0,4.0,4.0,95000.0
 Dagoretti North,149.0,2.0,2.0,95000.0
 Dagoretti North,250.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,156.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,0.0,0.0,1.0,35000.0
 Dagoretti North,3.0,3.0,3.0,55000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,4.0,4.0,4.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,4.0,4.0,5.0,90000.0
 Dagoretti North,3.0,3.0,2.0,55000.0
 Dagoretti North,2.0,2.0,2.0,55000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,2.0,95000.0
 Dagoretti North,3.0,3.0,4.0,95000.0
 Dagoretti North,1.0,1.0,1.0,35000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,2.0,2.0,2.0,130000.0
 Dagoretti North,2.0,2.0,1.0,70000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,1000.0,2.0,2.0,70000.0
 Dagoretti North,100.0,2.0,2.0,70000.0
 Dagoretti North,1.0,1.0,1.0,70000.0
 Dagoretti North,3.0,3.0,3.0,70000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,186.0,3.0,2.0,95000.0
 Dagoretti North,2.0,2.0,2.0,95000.0
 Dagoretti North,140.0,3.0,3.0,70000.0
 Dagoretti North,120.0,2.0,2.0,70000.0
 Dagoretti North,2.0,2.0,2.0,72500.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,3.0,95000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,170.0,3.0,4.0,80000.0
 Dagoretti North,3.0,3.0,4.0,85000.0
 Dagoretti North,2.0,2.0,3.0,85000.0
 Dagoretti North,2024.0,3.0,3.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,4.0,85000.0
 Dagoretti North,170.0,3.0,4.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,3.0,85000.0
 Dagoretti North,130.0,3.0,4.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,1.0,1.0,1.0,48000.0
 Dagoretti North,3.0,3.0,5.0,85000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,1.0,1.0,1.0,85000.0
 Dagoretti North,3.0,3.0,4.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,2.0,2.0,1.0,52500.0
 Dagoretti North,2023.0,3.0,3.0,85000.0
 Dagoretti North,100.0,3.0,2.0,85000.0
 Dagoretti North,4.0,4.0,4.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,52000.0
 Dagoretti North,2.0,2.0,2.0,50000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,186.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2024.0,3.0,2.0,80000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,220.0,3.0,3.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,13.0,2.0,3.0,80000.0
 Dagoretti North,15.0,3.0,3.0,80000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,1.0,1.0,2.0,80000.0
 Dagoretti North,3.0,3.0,4.0,80000.0
 Dagoretti North,130.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,114.0,2.0,2.0,80000.0
 Dagoretti North,3.0,3.0,4.0,80000.0
 Dagoretti North,1.0,1.0,1.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,1.0,1.0,1.0,85000.0
 Dagoretti North,1.0,1.0,1.0,50000.0
 Dagoretti North,1.0,1.0,1.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,3.0,3.0,4.0,83000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,120.0,2.0,2.0,80000.0
 Dagoretti North,120.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,4.0,4.0,4.0,80000.0
 Dagoretti North,2.0,2.0,3.0,80000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,3.0,3.0,4.0,80000.0
 Dagoretti North,3.0,3.0,4.0,80000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,1.0,1.0,1.0,80000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,1400.0,2.0,3.0,90000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,55000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,4.0,76000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,3.0,77000.0
 Dagoretti North,125.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,130.0,2.0,3.0,90000.0
 Dagoretti North,1.0,1.0,1.0,90000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,105.0,2.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,43500.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,3.0,3.0,2.0,45000.0
 Dagoretti North,200.0,3.0,3.0,90000.0
 Dagoretti North,2.0,2.0,3.0,75000.0
 Dagoretti North,3.0,3.0,3.0,75000.0
 Dagoretti North,2.0,2.0,2.0,75000.0
 Dagoretti North,3.0,3.0,3.0,90000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,75000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,90000.0
 Dagoretti North,2.0,2.0,2.0,45000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,3.0,3.0,2.0,90000.0
 Dagoretti North,123.0,2.0,2.0,78000.0
 Dagoretti North,2.0,2.0,3.0,90000.0
 Dagoretti North,297.0,3.0,4.0,90000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,2024.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,4.0,4.0,4.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,4.0,85000.0
 Dagoretti North,3.0,3.0,2.0,85000.0
 Dagoretti North,125.0,3.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,2.0,2.0,3.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,2.0,2.0,3.0,85000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,23.0,3.0,4.0,85000.0
 Dagoretti North,3.0,3.0,3.0,85000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,3.0,3.0,3.0,70000.0
 Dagoretti North,3.0,3.0,2.0,80000.0
 Dagoretti North,3.0,3.0,2.0,86000.0
 Dagoretti North,1.0,1.0,1.0,45000.0
 Dagoretti North,140.0,3.0,4.0,90000.0
 Dagoretti North,3.0,3.0,4.0,90000.0
 Dagoretti North,2.0,2.0,2.0,78000.0
 Dagoretti North,3.0,3.0,2.0,78000.0
 Dagoretti North,3.0,3.0,2.0,79000.0
 Dagoretti North,4047.0,1.0,1.0,90000.0
 Dagoretti North,1.0,1.0,1.0,90000.0
 Dagoretti North,1.0,1.0,1.0,90000.0
 Dagoretti North,35.0,1.0,1.0,45000.0
 Dagoretti North,150.0,3.0,3.0,80000.0
 Dagoretti North,2.0,2.0,2.0,80000.0
 Dagoretti North,160.0,3.0,3.0,88000.0
 Dagoretti North,1.0,1.0,1.0,45000.0
 Dagoretti North,2.0,2.0,3.0,80000.0
 Dagoretti North,1.0,1.0,1.0,55000.0
 Dagoretti North,3.0,3.0,3.0,86000.0
 Dagoretti North,2.0,2.0,2.0,55000.0
 Dagoretti North,3.0,3.0,4.0,80000.0
 Dagoretti North,125.0,4.0,3.0,80000.0
 Dagoretti North,230.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,80000.0
 Dagoretti North,124.0,2.0,3.0,100000.0
 Dagoretti North,1.0,1.0,1.0,65000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,4.0,4.0,3.0,100000.0
 Dagoretti North,1.0,1.0,1.0,100000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,80.0,1.0,1.0,65000.0
 Dagoretti North,2.0,2.0,2.0,85000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,3.0,110000.0
 Dagoretti North,3.0,3.0,2.0,65000.0
 Dagoretti North,14.0,2.0,3.0,100000.0
 Dagoretti North,1.0,1.0,1.0,100000.0
 Dagoretti North,3.0,3.0,3.0,110000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,250.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,58000.0
 Dagoretti North,1.0,1.0,1.0,100000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,4.0,4.0,4.0,100000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,3.0,3.0,2.0,110000.0
 Dagoretti North,90.0,1.0,1.0,110000.0
 Dagoretti North,3.0,3.0,4.0,110000.0
 Dagoretti North,3.0,3.0,4.0,100000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,3.0,3.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,65000.0
 Dagoretti North,3.0,3.0,3.0,110000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,3.0,110000.0
 Dagoretti North,2.0,2.0,2.0,67000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,110000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,2500.0,3.0,3.0,110000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,70000.0
 Dagoretti North,220.0,3.0,3.0,110000.0
 Dagoretti North,2.0,2.0,1.0,60000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,2.0,2.0,2.0,60000.0
 Dagoretti North,2.0,2.0,2.0,60000.0
 Dagoretti North,3.0,3.0,2.0,60000.0
 Dagoretti North,2.0,2.0,2.0,100000.0
 Dagoretti North,111.0,2.0,2.0,65000.0
 Dagoretti North,4.0,4.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,100.0,1.0,1.0,65000.0
 Dagoretti North,2.0,2.0,2.0,68000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
 Dagoretti North,3.0,3.0,2.0,68000.0
 Dagoretti North,3.0,3.0,2.0,67500.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,4.0,4.0,4.0,100000.0
 Dagoretti North,2.0,2.0,2.0,60000.0
 Dagoretti North,2.0,2.0,2.0,65000.0
 Dagoretti North,3.0,3.0,2.0,65000.0
 Dagoretti North,51.0,1.0,1.0,60000.0
 Dagoretti North,125.0,2.0,2.0,75000.0
 Dagoretti North,158.0,3.0,3.0,100000.0
 Dagoretti North,2.0,2.0,2.0,70000.0
 Dagoretti North,1.0,1.0,1.0,60000.0
 Dagoretti North,1.0,1.0,1.0,60000.0
 Dagoretti North,2.0,2.0,2.0,60000.0
 Dagoretti North,160.0,3.0,4.0,100000.0
 Dagoretti North,3.0,3.0,3.0,100000.0
 Dagoretti North,186.0,4.0,4.0,100000.0
 Dagoretti North,1.0,1.0,1.0,65000.0
 Dagoretti North,3.0,3.0,2.0,100000.0
